# 大学英语四级词库 · 来源 KyleBing/english-vocabulary（MIT）
# 格式：单词,释义
laughter,n. 笑，笑声
launch,v. 发动
laundry,n. 要洗的衣服；刚洗过的衣物；洗衣房
lavatory,n. 盥洗室，厕所
law,n. 法律；法令；法则
lawn,n. 草地，草坪，草场
lawyer,n. 律师；法学家
lay,v. 置放；铺设；设置
layer,n. 层；层次
layout,n. 布局，安排，设计
lazy,adj. 懒惰的，懒散的
lead,n. 铅，铅制品
leader,n. 领袖，领导人；首领
leadership,n. 领导
leading,adj. 最主要的
leaf,n. 叶，叶子
league,n. 联合会；同盟，联盟
leak,v. 漏；泄露 n. 漏洞
lean,v. 倾斜，屈身；靠
leap,v. 跳，跃 n. 跳跃
learn,v. 学，学习
learned,adj. 有学问的；学术上的
learning,n. 学问，知识；学习
lease,n. 租约，租契 vt. 出租； 租得， 租有
least,det,pron. 最少的 adv. 最少
leather,n. 皮革；皮革制品
leave,v. 离去
lecture,n. 演讲，讲课 v. 演讲，讲课
left,adj. 左边的
leg,n. 腿，腿部
legal,adj. 法律的
legend,n. 传奇
legislation,n. 法律， 法规； 立法， 法律的制定
leisure,n. 悠闲，空闲
lemon,n. 柠檬，柠檬树
lend,v. 把…借给；贷（款）
length,n. 长，长度；一段
lengthy,adj. 长的，漫长的
lens,n. 镜头；透镜，镜片
less,adj. 更少的 adv. 更少地
lessen,v. 减少
lesson,n. 功课，课；课程
lest,conj. 以免；惟恐
let,v. 允许，让；使
letter,n. 信；字母
level,n. 水平面 adj. 水平的
lever,n. 控制杆；杆，杠杆
liability,n. 责任
liable,adj. 易于…的；可能的
liar,n. 说谎的人
liberal,adj. 心胸宽大的；慷慨的
liberate,v. 解放；释放
liberation,n. 解放
liberty,n. 自由；释放；许可
librarian,n. 图书馆馆长
library,n. 图书馆；藏书
license,n. 许可；执照 v. 准许
lick,v. 舔；舔吃
lid,n. 盖子，盖，囊盖
lie,v. 躺；平放；位于
lieutenant,n. 陆军中尉；副职官员
life,n. 生命；一生；寿命
lifetime,n. 一生，终身
lift,v. 提起，提高 n. 电梯
light,adj. 轻的；少量的
lighten,v. 照亮，使明亮
lightly,adv. 轻轻地，轻松地
lightning,n. 闪电，闪电放电
like,v. 喜欢；喜爱；希望
likely,adj. 可能的 adv. 很可能
likewise,adv. 同样地；也，又
limb,n. 肢，臂，翼；树枝
lime,n. 石灰
limit,n. 限度；限制；范围
limitation,n. 限制；限度，局限
limited,adj. 有限的
limp,adj. 软的；不强壮的 v. 〔因一腿受伤而〕跛行，一瘸一拐地走 n. 跛行
line,n. 线；线条；排；路线
linen,n. 亚麻布；亚麻织物
liner,n. 班船，班机
link,v. 有环连接 n. 环
lion,n. 狮子；勇猛的人
lip,n. 嘴唇
liquid,n. 液体 adj. 液体的
liquor,n. 酒
list,n. 表，目录 v. 列举
listen,v. 听，留神听；听从
listener,n. 听众之一；听者
liter,n. 升（容量单位）
literary,adj. 文学（上）的
literature,n. 文学，文学作品；文献；文献
little,adj. 小的；少；幼小的
live,v. 居住；活 adj. 活的
lively,adj. 活泼的
liver,n. 肝；肝脏
living,adj. 活的 n. 生活，生计
load,v. 装；装满 n. 负载
loaf,n. 一条面包，一个面包
loan,n. 贷款
lobby,n. 大堂 v. 游说
local,adj. 地方的；局部的
locate,v. 位于，定位
location,n. 位置，场所
lock,n. 锁 v. 锁上，锁住
locomotive,n. 火车头，机车
lodge,v. 住宿，暂住
log,n. 原木，木料
logic,n. 逻辑
logical,adj. 逻辑的；符合逻辑的
logically,adv. 合乎情理地，符合逻辑地
lonely,adj. 孤独的；荒凉的
long,v. 渴望
look,v. 看，显得 n. 看
loop,n. 圈，环，环孔
loose,adj. 松的；宽松的
loosen,v. 解开；使松驰
lord,n. 贵族；上帝
lorry,n. 运货汽车，卡车
lose,v. 失去；迷失；输掉
loss,n. 遗失；损失；失败
lot,pron.. 许多，大量 n. 抽签，抓阄
loud,adj. 响亮的；吵闹的
loudspeaker,n. 扬声器，喇叭
love,v. 爱，喜欢 n. 爱
lovely,adj. 可爱的；令人愉快的
lover,n. 情人；情侣；爱好者
low,adj. 低的；矮的；低下的
lower,adj. 较低的 v. 放下
loyal,adj. 忠诚的，忠心的
loyalty,n. 忠诚，忠实
luck,n. 好运，幸运；运气
lucky,adj. 幸运的；吉祥的
luggage,n. 行李；皮箱，皮包
lumber,n. 木材；木料；制材
lump,n. 团，块；肿块
lunch,n. 午餐，（美）便餐
lung,n. 肺脏，肺
luxury,n. 奢侈，奢华；奢侈品
machine,n. 机器；机械
machinery,n. 机器， 机械
mad,adj. 发疯的；恼火的
madam,n. 夫人，女士，太太
magazine,n. 杂志，期刊
magic,n. 魔法，巫术；戏法
magnet,n. 磁铁，磁石，磁体
magnetic,adj. 磁的；有吸引力的
magnificent,adj. 壮丽的；华丽的
maid,n. 女佣，女仆；少女
mail,n. 邮件 v. 邮寄
main,adj. 主要的，最重要的
mainframe,n. 主机， 大型机
mainland,n. 大陆
mainly,adv. 主要地，大体上
mainstream,n. 主流
maintain,v. 维持；主张
maintenance,n. 维修；维持，保持
major,adj. 主要的 v. 主修
majority,n. 多数
make,v. 做，制造；使
makeup,n. 化妆品
male,adj. 男的，雄的 n. 男子
malfunction,n. 失灵，故障
man,n. 男人；人；人类
manage,v. 管理；设法；成功应付，对付
management,n. 管理；经营，处理
manager,n. 经理，管理人
mankind,n. 人类
manly,adj. 男子气概的，果断的
manner,n. 方式；态度；礼貌
manual,adj. 体力的 n. 手册
manufacture,v. 制造，生产
manufacturer,n. 制造商；制造厂
many,det.. 许多的 pron. 许多人
map,n. 地图；图；天体图
marble,n. 大理石
march,n. 三月
margin,n. 页边的空白，页边，白边
marginalize,v. 边缘化，排斥
marine,adj. 海的；海上的
mark,n. 斑点；记号 v. 标明
market,n. 市场；集市；销路
marriage,n. 结婚，婚姻；婚礼
married,adj. 已婚的；婚姻的
marry,v. 结婚；娶，嫁
marvellous,adj. 奇迹般的；了不起的
marvelous,adj. 引起惊异的
marxism,n. 马克思主义
marxist,adj. 马克思主义的
masculine,adj. 男性的
mask,v. 掩饰
mass,n. 团；众多；群众
massive,adj. (尺寸、数量、规模) 非常大的
master,n. 能手；主人；硕士
masterpiece,n. 杰作，名著
mat,n. 席子；草席；垫子
match,n. 比赛，竞赛；对手
mate,n. 伙伴，同事；配偶
material,n. 材料；素材 adj. 物质的
materialism,n. 唯物主义
mathematical,adj. 数学的，数学上的
mathematics,n. 数学
maths,n. （英）数学
matter,v. 要紧，重要
mature,adj. 成熟的
maximum,n. 最大值，最大量 a. 最大值的，最大量的
may,modal verb. 可能；可以；祝
maybe,adv. 大概，或许；也许
mayor,n. 市长
me,pron. （宾格）我
meadow,n. 草地，牧草地
meal,n. 膳食，一餐
mean,v. 作…解释；意指
meaning,n. 意义，意思；意图
means,n. 方法
meantime,n. 其时，其间 adv. 当时
meanwhile,adv. 同时，当时
measurable,adj. 可测量的
measure,n. 分量 v. 测量
measurement,n. 尺寸；衡量，测量
meat,n. 肉
mechanic,n. 机械师
mechanical,adj. 机械的；力学的
mechanically,adv. 机械地
mechanics,n. 力学
mechanism,n. 机制，机能
medal,n. 奖章，勋章，纪念章
media,n. 新闻媒介， 传播媒介
medical,adj. 医学的；内科的
medication,n. 药物治疗； 药物
medicine,n. 内服药；医学
mediterranean,n. 地中海 adj. 地中海的
medium,n. 媒质 adj. 中等的
meet,v. 遇见
meeting,n. 聚集，会合；会见
melon,n. 瓜，甜瓜
melt,v. 融化
member,n. 成员，会员
membership,n. 会员身份， 会籍； 全体会员， 会员数
memorial,adj. 纪念的；记忆的
memorize,v. 熟记，牢记
memory,n. 记忆；回忆；存储
mend,v. 修补，缝补；修理
mental,adj. 精神的；智力的
mention,v. 提及，说起 n. 提及，说起
menu,n. 菜单
merchant,n. 商人；零售商
mercury,n. 水银，汞
mercy,n. 仁慈，慈悲，恩惠
mere,adj. 仅仅的；纯粹的
merely,adv. 仅仅，只不过
merit,n. 优点，成绩 v. 值得
merry,adj. 欢乐的，愉快的
mess,n. 混乱，混杂，肮脏
message,n. 信息，消息；启示，要旨，寓意
messenger,n. 送信者，信使
metal,n. 金属，金属制品
meter,n. 计量器；计，表
method,n. 方法，办法；教学法
metre,n. 米，公尺
metric,adj. 公制的，米制的
microcomputer,n. 微型计算机，微机
microphone,n. 话筒，麦克风
microscope,n. 显微镜
midday,n. 正午，中午
middle,n. 中部 adj. 中部的
midnight,n. 午夜，子夜，夜半
midst,n. 中部，中间，当中
might,v. 可能，会，也许
migration,n. 迁移，移民
mild,adj. 温柔的；和缓的
mile,n. 英里
military,adj. 军队的，军事的
milk,n. 乳，牛奶 v. 挤（奶）
mill,n. 工厂
millimetre,n. 毫米
million,num. 百万 n. 许多
mind,n. 头脑；理智；记忆
mine,pron. 我的
miner,n. 矿工
mineral,n. 矿物
minimize,vt. 将…减少； 最小化
minimum,n. 最小量 adj. 最小的
minister,n. 部长，大臣；公使
ministry,n. （政府的）部
minor,adj. 小的
minority,n. 少数；少数民族
minus,adj. 负面的；使显得有缺陷的 prep. 减（去）
minute,n. 分，分钟；一会儿
miracle,n. 奇迹，令人惊奇的人
mirror,n. 镜子 v. 与〔另一事物〕相似；反映
miscalculation,n. 算错，误算
misconception,n. 误解
miserable,adj. 痛苦的
misguide,v. 误导
misguided,adj. 被误导的
mislead,v. 误导
miss,n. 小姐
missile,n. 导弹；发射物
missing,adj. 失去的；缺掉的
mission,n. 使命，任务；代表团
mist,n. 薄雾
mistake,n. 错误 v. 误解，弄错
mister,n. 先生
mistress,n. 女主；夫人
misunderstand,v. 误解
mix,v. 使混合，混淆
mixture,n. 混合；混合物
moan,n. 呻吟声 v. 呻吟
mobile,adj. 运动的；流动的
mode,n. 方式；样式
model,n. 模型；模特儿
moderate,adj. 温和的；有节制的
modern,adj. 现代的，近代的
modernization,n. 现代化
modest,adj. 谦虚的；不太大的；不很贵的
modify,v. 更改，修改
moist,adj. 湿润的；多雨的
moisture,n. 潮湿，湿气
mold,n. 霉，霉菌；模型，铸模；性格 vt. 用模子制作， 塑造； 使形成， 影响…的形成
molecule,n. 分子，克分子
moment,n. 时刻；片刻，瞬间
monday,n. 星期一
money,n. 货币；金钱；财富
monitor,v. 监控；监听
monkey,n. 猴子，猿
month,n. 月，月份
monthly,adj. 每月的 adv. 每月
monument,n. 纪念碑；纪念馆
mood,n. 心情
moon,n. 月球，月亮；卫星
moral,adj. 精神上的, 道德的
more,adj. 更多的 adv. 更
moreover,adv. 再者，加之，此外
morning,n. 早晨，上午
mortal,adj. 终有一死的；致死的
mosquito,n. 蚊子
most,det,pron. 最多的 adv. 最，很
mostly,adv. 主要的，大部分
mother,n. 母亲，妈妈
motion,n. 运动；手势；提议
motivate,v. 促动，激发，诱导
motivation,n. 激励，刺激
motive,n. 动机，目的
motor,n. 发动机；机动车
mould,n. 模子，模型 v. 浇铸
mount,v. 登上，爬上 n. …山
mountain,n. 山，山岳；山脉
mourn,v. 哀痛，哀悼
mouse,n. 鼠，耗子
mouth,n. 嘴，口，口腔
mouthful,n. 满口，一口
move,v. 移动；感动 n. 动
movement,n. 动作，活动；移动
movie,n. 电影；电影院
much,adv. 非常，很 det. 许多的
mud,n. 软泥，泥浆
muddy,adj. 多泥的，泥泞的
mug,n. 大杯
multicultural,adj. 融合多种文化的
multiple,adj. 多的；多种的
multiply,v. 乘；使增加
murder,n. 谋杀，凶杀 v. 谋杀，凶杀
murderer,n. 杀人犯，凶手
muscle,n. 肌肉，肌；体力
museum,n. 博物馆；展览馆
mushroom,n. 蘑菇，菌类植物
music,n. 音乐，乐曲；乐谱
musical,adj. 音乐的
musician,n. 音乐家；作曲家
must,v. 必须；必然要
mute,adj. 缄默的 n. 哑巴
mutter,v. 轻声低语；抱怨
mutton,n. 羊肉
mutual,adj. 相互的
mutually,adv. 互相地
my,det. 我的
myself,pron. 我自己；我亲自
mysterious,adj. 神秘的；难以理解的
mystery,n. 迷，神秘的事物
myth,n. 神话
nail,n. 钉；指甲 v. 钉
naked,adj. 裸体的；无遮敝的
name,n. 名字；名誉 v. 说出
namely,adv. 即，也就是
nap,n. 小睡，打盹，瞌睡
narrow,adj. 狭窄的
nasty,adj. 龌龊的；淫猥的
nation,n. 国家；民族
national,adj. 民族的；国家的
nationality,n. 国籍；民族，族
native,adj. 本土的 n. 本地人
natural,adj. 自然界的；天然的
naturally,adv. 自然地；天然地
nature,n. 大自然；本性；性质
naughty,adj. 顽皮的，淘气的
naval,adj. 海军的，军舰的
navigation,n. 航行；航海术
navy,n. 海军
near,adv. 近，接近 adj. 近的
nearby,adj. 附近的 adv. 在附近
nearly,adv. 差不多
neat,adj. 整洁的
necessarily,adv. 必然，必定
necessary,adj. 必要的；必然的
necessity,n. 必要性；必然性
neck,n. 颈，脖子
necklace,n. 项链，项圈
need,v. 需要
needle,n. 针；编织针
needless,adj. 不需要的
needy,adj. 贫穷的
negative,adj. 消积的；否定的
neglect,v. 疏忽；忽视
negotiate,v. 谈判，协商，交涉
negro,n. 黑人
neighborhood,n. 地区
neighbour,n. 邻居，邻人；邻国
neighbourhood,n. 附近地区（的居民）；邻近
neither,adj. （两者）都不的
nephew,n. 侄子，外甥
nerve,n. 神经；勇敢，胆量
nervous,adj. 神经的；易激动的
nest,n. 巢；窝，穴
net,n. 网，网状物；互联网
network,n. 网状物；网络
neutral,adj. 中立的
never,adv. 永不，决不；不
nevertheless,conj. 然而 adv. 仍然
new,adj. 新的；新近出现的
newly,adv. 新近，最近
news,n. 新闻；消息
newspaper,n. 报纸，报
newsstand,n. 报摊， 杂志摊
next,adj. 紧接的；贴近的
nice,adj. 美好的，令人愉快的
niece,n. 侄女，外甥女
night,n. 夜，夜间
nightmare,n. 噩梦； 可怕的事物， 无法摆脱的恐惧
nine,num. 九，九个
nineteen,num. 十九，十九个
ninety,num. 九十，九十个
ninth,num. 第九 n. 九分之一
nitrogen,n. 氮
no,adv. 不；并不 adj. 没有
noble,adj. 贵族的；高尚的
nobody,pron. 谁也不；无人
nod,v. 点（头）；点头表示
noise,n. 喧闹声；响声；噪声
noisy,adj. 喧闹的；嘈杂的
none,pron. 没有人；没有一点 adv. 毫不
nonsense,n. 胡说，废话
noon,n. 正午，中午
nor,conj. 既不…也不…；也不
normal,adj. 正常的，普通的
normally,adv. 通常；正常地
north,n. 北，北方 adj. 北方的
northeast,n. 东北 adj. 位于东北的
northern,adj. 北方的，北部的
northwest,n. 西北 adj. 位于西北的
nose,n. 鼻子
not,adv. 不，没有
note,n. 笔记；便条；注释
notebook,n. 笔记本，期票簿
nothing,n. 没有东西 adv. 毫不
notice,v. 注意 n. 注意；通知
noticeable,adj. 显而易见的
notify,vt. 通知， 告知， 报告
notion,n. 概念， 观念； 意图， 想法， 念头
noun,n. 名词
nourish,vt. 提供养分， 养育
novel,n. 小说 adj. 新的
november,n. 十一月
now,adv. 现在；立刻
nowadays,adv. 现今，现在
nowhere,adv. 任何地方都不
nuclear,adj. 原子核的
nucleus,n. 核，（原子）核；核心
nuisance,n. 讨厌的人（东西）
number,n. 数，数字；号码
numerous,adj. 为数众多的；许多
nurse,n. 护士；保姆 v. 看护
nursery,n. 托儿所；苗圃
nut,n. 坚果，干果；螺母
nutritious,adj. 营养的
nylon,n. 尼龙，耐纶
oak,n. 栎属植物；栎木，橡木
oar,n. 浆，橹
obey,v. 顺从
object,n. 物，物体；目的
objection,n. 反对
objective,adj. 客观的；无偏见的
obligation,n. 义务， 责任
oblige,v. 迫使
observation,n. 注意；观察；观察力
observe,v. 遵守
observer,n. 观察员，观测者
obstacle,n. 阻碍
obtain,v. 获得
obvious,adj. 明显的，显而易见的
obviously,adv. 明显地，显然地
occasion,n. 场合
occasional,adj. 偶然的；临时的
occasionally,adv. 偶然；非经常地
occupation,n. 职业，工作
occupy,v. 占领；占，占有
occur,v. 发生；出现；存在
occurrence,n. 发生，出现；事件
ocean,n. 海洋；洋
oceania,n. 大洋洲
october,n. 十月
odd,adj. 奇数的；单只的
odour,n. 气味，味道
of,prep. …的；由于
off,adv. （离）开；（停）止
offend,v. 冒犯 v. 犯罪，违法
offense,n. 犯罪；冒犯
offensive,adj. 冒犯的，无礼的；进攻的，攻击性的 n. 进攻， 攻势
offer,v. 提供；提出 n. 提供
office,n. 办公室；处，局，社
officer,n. 官员；干事；军官
official,adj. 官员的；官方的
often,adv. 经常，常常
oh,int. 嗬，哦，唉呀
oil,n. 油；石油 v. 加油于
okay,convention. 对，好
old,adj. 老的；…岁的
omit,v. 省略，省去；遗漏
on,prep. 在…上
once,adv. 一次；曾经
one,num. 一 pron. 一个人
oneself,pron. 自己；亲自
onion,n. 洋葱，洋葱头
only,adv. 只，仅仅 adj. 唯一的
onto,prep. 到…上
open,adj. 开的；开放的 v. 开
opening,adj. 开始的 n. 开始
opera,n. 歌剧
operate,v. 操作；施行手术
operation,n. 手术；行动
operational,adj. 操作上的；可使用的
operator,n. 接线员；操作人员
opinion,n. 意见，看法，主张
opponent,n. 对手
opportunity,n. 机会，良机
oppose,v. 反对；反抗
opposite,adj. 相反的
oppress,v. 压迫，压制；压抑
optical,adj. 眼的；光学的
optimistic,adj. 乐观的
option,n. 选择
optional,adj. 可以任意选择的
or,conj. 或，或者；即
oral,adj. 口头的；口的
orange,n. 橙（树）；柑（树）
orbit,n. 运行轨道 v. 环绕
orchestra,n. 管弦乐队
order,n. 次序；整齐 v. 命令
orderly,adj. 整洁的；有秩序的
ordinary,adj. 平常的；平凡的
ore,n. 矿，矿石，矿砂
organ,n. 器官
organic,adj. 有机体的；器官的
organism,n. 生物体；有机体
organization,n. 组织；团体，机构
organize,v. 组织；编组
oriental,adj. 东方的；东方国家的
origin,n. 起源
original,adj. 原始的，最初的
originate,v. 开始
ornament,n. 装饰物；装饰
orphan,n. 孤儿
other,adj. 另外的；其余的
otherwise,adv. 否则；要不然
ought,modal. 应当，应该
ounce,n. 盎司，英两
our,pron. 我们的
ours,pron. 我们的
ourselves,pron. 我们自己
out,adv. 出，在外；现出来
outcome,n. 结果
outdoor,adj. 户外的，室外的
outdoors,adv. 在户外，在野外
outer,adj. 外部的，外面的
outgoing,adj. 开朗的；外向的；外出的
outlet,n. 出口；出路；排遣
outline,n. 梗概，提纲，草稿，要点
outlook,n. 观点，看法；展望
output,n. 产量；输出量；输出
outset,n. 开始，开端
outside,n. 外部；外表 adj. 外部的
outskirt,n. 外边，郊区
outstanding,adj. 突出的，杰出的
outward,adj. 外面的；向外的
outwards,adv. 向外，往海外
oval,adj. 椭圆形的 n. 椭圆形
oven,n. 炉，灶；烘箱
over,prep. 在…上方；超过
overall,n. 工装裤 adj. 全面的
overcharge,v. 向……多收费
overcoat,n. 外衣，大衣
overcome,v. 战胜，克服
overestimate,v. 对（数量）估计过高
overflow,v. 溢出，淹没
overhead,adj. 在头顶上的；架空的
overload,n. 负担太重
overlook,v. 忽略；未注意到；眺望
overnight,adv. 一夜；突然
overseas,adv. 海外 adj. 在海外的
overstate,v. 夸张，夸大
overtake,v. 超车
overtime,n. 加班；加班的时间
overweight,adj. 超重的
overwhelm,v. 压倒，战胜
overwhelming,adj. 压倒性的
owe,v. 欠；应把…归功于
owing,adj. 应付的， 未付的
owl,n. 猫头鹰，枭
own,adj. 自己的 v. 有，拥有
owner,n. 物主，所有人
ownership,n. 所有（权），所有制
ox,n. 阉牛；牛；公牛
oxygen,n. 氧， 氧气
pace,n. 步，步速 v. 踱步
pacific,adj. 和平的 n. 太平洋
pack,v. （把…）打包；（把…）装箱；挤满 n. 包
package,n. 包裹，包，捆
packet,n. 小包（裹），小捆
pad,n. 垫；本子 v. 填塞
page,n. 页
pain,n. 痛，疼痛；辛苦
painful,adj. 痛苦的，疼痛的，令人不快的
paint,v. （给…）上油漆；画，绘画
painter,n. 画家，绘画者；漆工
painting,n. 油画；绘画；着色
pair,n. 一对 v. 成对，配对
palace,n. 宫，宫殿
pale,adj. 苍白的；浅的
palm,n. 手掌，手心
pan,n. 平底锅；烤盘
panel,n. 专门小组；面，板
panic,n. 惊恐
pants,n. 长裤， 便裤； 内裤
paper,n. 纸；官方文件；文章
parade,n. 游行；检阅 v. 游行
paradox,n. 悖论；自相矛盾
paragraph,n. （文章的）段，节
parallel,adj. 平行的；相同的
parcel,n. 包裹，小包，邮包
pardon,n. 原谅；赦免 v. 原谅
parent,n. 父亲，母亲，双亲
park,n. 公园；停车场
parliament,n. 议会，国会
part,n. 一部分；零件
partial,adj. 部分的；不公平的
participate,v. 参与，参加
particle,n. 微粒
particular,adj. 特别的，特指的；讲究的；挑剔的，吹毛求疵的
particularly,adv. 特别，尤其，格外
partly,adv. 部分地，不完全地
partner,n. 配偶；伙伴；搭挡
party,n. 聚会；党，党派
pass,v. 经过；通过；度过
passage,n. 通路，通道；通过
passenger,n. 乘客，旅客
passion,n. 热情，激情
passionate,adj. 热情的
passive,adj. 被动的
passively,adv. 消极地
passport,n. 护照
past,adj. 过去的 n. 过去
paste,n. 糊；酱；糨糊
pat,v. 轻拍 n. 轻拍
patch,n. 补丁；〔与周围部分不同的〕斑，小块 v. 修补，缝补
path,n. 路，小道；道路
patience,n. 忍耐，容忍，耐心
patient,adj. 忍耐的 n. 病人
patiently,adv. 耐心地
pattern,n. 模式
pause,n. 中止，暂停 v. 中止，暂停
paw,n. 脚爪，爪子
pay,v. 支付；付给；给予
payment,n. 支付
pea,n. 豌豆；豌豆属植物
peace,n. 和平；平静；和睦
peaceful,adj. 平静的；和平的
peach,n. 桃子，桃树
peak,n. 山顶，巅 adj. 最高的
pear,n. 梨子，梨树
peasant,n. 农民
peculiar,adj. 特有的；特别的
peer,n. 同龄人
pen,n. 钢笔，自来水笔
penalty,n. 惩罚
pencil,n. 铅笔
penetrate,v. 穿过
penny,n. （英）便士；（美）分
pension,n. 养老金
people,n. 人；人民，民族
pepper,n. 胡椒，胡椒粉 vt. 在…上撒； 使布满
per,prep. 每
perceive,v. 察觉
percent,adj. 百分之…
percentage,n. 百分比，百分率
perception,n. 感知
perfect,adj. 完美的；完全的
perform,v. 演出；履行，执行
performance,n. 演出；履行；表现
perhaps,adv. 也许，可能，多半
period,n. 时期；学时；句号
permanent,adj. 永久的
permission,n. 允许，许可，同意
permit,v. 允许 n. 执照
persist,v. 坚持，固执；持续
persistence,n. 坚持不懈
persistent,adj. 持续的；坚持的
person,n. 人；人身；本人
personal,adj. 个人的；本人的
personality,n. 个性，性格
personnel,n. 全体人员，全体职员
perspective,n. 视角，观点；远景
persuade,v. 说服
persuasion,n. 劝说
persuasive,adj. 劝诱的； 有说服力的
pessimistic,adj. 悲观的；厌世的
pet,n. 爱畜；宠儿
petrol,n. （英）汽油
petroleum,n. 石油
phase,n. 阶段；相位
phenomenon,n. 现象
philosopher,n. 哲学家
philosophy,n. 哲学；哲理；人生观
phone,n. 电话，电话机
photo,n. 照片，相片
photograph,n. 照片，相片
phrase,n. 短语；习惯用语
physical,adj. 身体上的
physician,n. 医生，内科医生
physicist,n. 物理学家
physics,n. 物理，物理学
piano,n. 钢琴
pick,n. 镐，鹤嘴锄
picky,adj. 挑剔的
picnic,n. 郊游，野餐 v. 野餐
picture,n. 画，图片 v. 画
pie,n. （西点）馅饼
piece,n. 块；碎片 v. 拼合
pierce,v. 剌穿
pig,n. 猪，小猪，野猪
pigeon,n. 鸽子
pile,n. 堆 v. 堆叠，累积
pill,n. 药丸，丸剂
pillar,n. 柱，柱子；栋梁
pillow,n. 枕头
pilot,n. 飞行员；领航员
pin,n. 针，饰针 v. 别住
pinch,v. 捏，拧，掐掉
pine,n. 松树；松木
pink,n. 粉红色 adj. 粉红色的
pint,n. 品脱
pioneer,v. 开拓，开发
pipe,n. 管子，导管；烟斗
pit,n. 坑，地坑；煤矿
pitch,n. 沥青
pity,n. 遗憾；怜悯 v. 同情
place,n. 地方，地点；住所
plague,v. 使困扰
plain,n. 平原 adj. 清楚的
plan,n. 计划，打算 v. 计划；打算
plane,n. 飞机；平面
planet,n. 行星
plant,n. 工厂
plantation,n. 种植园
plastic,adj. 塑料的
plate,n. 盘 v. 电镀
platform,n. 站台；讲台；平台
play,v. 玩，游戏；演奏
player,n. 游戏的人；比赛者
playground,n. 操场，运动场
pleasant,adj. 令人愉快的，舒适的
please,v. 使高兴，请满意
pleasure,n. 愉快，快乐；乐事
pledge,n. 保证，誓言
plentiful,adj. 丰富的，富裕的
plenty,pron. 丰富，充足，大量
plot,n. 小块土地 v. 密谋
plough,n. 犁 v. 犁，耕
plug,n. 塞子；插头 v. 塞
plunge,v. 使投入；使陷入
plural,adj. 复数的 n. 复数
pluralism,n. 多重性； 兼职， 兼任
plus,prep. 加，加上 adj. 正的
pocket,n. 衣袋 adj. 袖珍的
poem,n. 诗，韵文，诗体文
poet,n. 诗人
poetry,n. 诗，诗歌，诗作
point,n. 点；要点；细目；分
pointless,adj. 无意义的
poison,v. 使中毒
poisonous,adj. 有毒的，有害的
pole,n. 杆，柱
police,n. 警察；警察当局
policeman,n. 警察
policy,n. 政策，方针
polish,v. 磨光；使优美
polite,adj. 有礼貌的；有教养的
political,adj. 政治的，政治上的
politician,n. 政治家；政客
politics,n. 政治，政纲；政治学
poll,n. 民意调查
pollute,v. 弄脏，污染，沾污
pollution,n. 污染
pond,n. 池塘
pool,n. 游泳池；水塘，水池
poor,adj. 贫穷的；贫乏的
pop,v. 突然出现，跳出
popular,adj. 流行的；民众的
popularity,n. 普及， 流行； 声望
popularize,vt. 普及
population,n. 人口；全体居民
pork,n. 猪肉
port,n. 港，港口
portable,adj. 轻便的；手提的
porter,n. 搬运工
portion,n. 一部分；一份
portrait,n. 肖像，画像
pose,v. 摆姿势，装腔作势 n. 姿势
position,n. 职位
positive,adj. 积极的；确定的
possess,v. 占用，拥有（财产）
possession,n. 有，所有；占有物
possibility,n. 可能；可能的事
possible,adj. 可能的；可能存在的
possibly,adv. 可能地；也许
post,n. 柱，桩，杆 v. 贴出
postage,n. 邮费，邮资
postgraduate,n. 研究生
postman,n. 邮递员
postpone,v. 延迟，推迟，延缓
pot,n. 锅；壶，罐，盆
potato,n. 马铃薯，土豆
potential,n. 潜力 adj. 有可能的；潜在的
pound,n. 磅；英磅
pour,v. 灌，倒；倾泻
poverty,n. 贫穷，贫困
powder,n. 粉末；药粉；火药
power,n. 能力；力；权；幂
powerful,adj. 有权威的；强有力的
practical,adj. 实践的；实用的
practically,adv. 实际上；几乎
practice,n. 练习；实践；业务
practise,v. 练习，实习，训练
praise,v. 赞扬，赞美
pray,v. 祈祷；请求
prayer,n. 祷告， 祈祷； 祷文； 祈求， 祈望
precaution,n. 预防；警惕
preceding,adj. 在前的；在先的
precious,adj. 珍贵的，宝贵的
precise,adj. 精确的，准确的
precision,n. 精确，精密，精密度
predict,v. 预言，预测，预告
predictable,adj. 可预料的
preface,n. 序言，前言，引语
prefer,v. 更喜欢
preferable,adj. 更可取的，更好的
preference,n. 偏爱
preferentially,adv. 优先地
pregnant,adj. 怀孕的
prejudice,n. 偏见 v. 使有偏见，使有成见
preliminary,adj. 预备的，初步的
preparation,n. 准备，预备；制备
prepare,v. 做准备
preposition,n. 前置词，介词
prescribe,v. 开处（方）；命令
prescription,n. 处方
presence,n. 出席，到场；在
present,adj. 现在的 n. 目前
presentation,n. 提供， 显示； 外观， 图像； 授予， 赠送； 报告， 介绍； 表演
presently,adv. 一会儿；目前
preservation,n. 保存，保留
preserve,v. 保护
president,n. 总统；（某组织的）最高权力人
press,v. 压，按；按，揿；催促
pressure,n. 压力；〔工作或生活中的〕压力；压，按
presumably,adv. 大概， 可能， 据推测
pretend,v. 假装
pretty,adj. 漂亮的，标致的
prevail,v. 流行，盛行
prevent,v. 预防
preventable,adj. 可预防的
preventive,adj. 预防性的
previous,adj. 之前的
previously,adv. 事先
